evid,orid,magid,magnitude,magtype,uncertainty,nsta,nobs,lat,lon,depth,datetime,erhor,erlat,erlon,sdep,gap,quality,ndef,nbs,nbfm,fdepth,fepi
61510072,3088458,2992363,1.1400000000000001,l,0.09641986975733685,8,18,47.6605,-123.10133333333333,7.43,1548474643.8999996,0.57,,,1.01,68,1,20,9,7,n,n
61510032,3088483,2992413,1.06,l,0.07520232086374323,4,8,47.5105,-123.46966666666667,39.14,1548450784.4799995,0.46,,,1.06,92,1,14,5,6,n,n
61510312,3088548,2992518,0.86,l,0.26899508992685933,6,10,48.119,-122.66833333333334,23.27,1548742460.7199974,1.06,,,2.09,184,0.75,19,10,1,n,n
61535802,3101353,3013878,0.25,l,0.1789761677173608,3,6,46.354,-122.24666666666667,4.32,1563026956.2000008,0.79,,,0.99,320,1,8,3,2,n,n
61510277,3145243,3081283,2.04,l,0.19156162009048994,7,15,43.24666666666667,-124.46033333333334,18.12,1548729659.040001,1.02,,,1.26,221,0.75,20,8,4,n,n
61510472,3088623,2992638,0.97,l,0.1362239649150202,5,8,46.290333333333336,-123.09633333333333,4.21,1548866489.23,1.17,,,16.97,268,0.5,19,7,9,y,n
61535782,3101283,3013743,1.7,l,0.2938709450108581,12,23,47.49766666666667,-122.82283333333334,20.17,1563018869.1,0.49,,,0.66,55,1,34,9,17,n,n
61510532,3088713,2992763,1.37,l,0.2103321280832824,19,29,47.182,-122.194,16.16,1548923964.199997,0.28,,,0.54,39,1,45,19,18,n,n
61510537,3088718,2992773,1.58,l,0.17133337343840926,18,27,46.464666666666666,-122.42016666666666,11.23,1548926453.5499992,0.23,,,1.13,60,1,45,14,19,n,n
61510447,3088628,2992648,1.1400000000000001,l,0.1177205732072073,16,21,46.4945,-122.337,17.72,1548854329.9300003,0.4,,,0.79,71,1,32,11,13,n,n
61510407,3088633,2992658,1.3900000000000001,l,0.22798353493067058,13,26,45.63933333333333,-123.22716666666666,19.01,1548813557.709999,0.49,,,0.82,110,1,24,9,8,n,n
61510456,3088818,2992908,2.46,l,0.15365848907000346,16,38,48.4755,-122.93916666666667,49.23,1549011946.5499992,0.57,,,0.9,59,1,36,13,17,n,n
61510412,3088658,2992688,0.13,d,0.014630580599363063,2,2,47.70033333333333,-122.62166666666667,4.75,1548824009.02,0.76,,,8.62,302,0.5,5,2,1,y,n
61510432,3088678,2992693,0.5,l,0.044299720243496155,4,6,46.4615,-122.41433333333333,11.27,1548835575.6899986,0.92,,,2,333,0.75,12,6,5,n,n
61742667,3166768,3115208,1.36,l,0.16910567755833472,11,22,47.489333333333335,-122.3205,26.21,1625733596.7699986,0.21,,,0.53,43,1,49,18,18,n,n
61510421,3088793,2992868,1.6300000000000001,l,0.11506303569611731,14,21,46.474666666666664,-122.43533333333333,16.76,1548966001.3099976,0.28,,,0.59,85,1,35,11,16,n,n
61510541,3088958,2993103,1.06,l,0.1494023545675175,7,10,45.7135,-122.57033333333334,8.96,1549079046.2999992,3.06,,,17.5,336,0.5,12,3,3,y,n
61617807,3127993,3055158,2.5500000000000003,l,0.14782536830078197,12,23,44.9945,-123.84816666666667,44.29,1590039653.4300003,0.38,,,0.63,124,1,57,22,21,n,n
61510516,3088903,2993038,0.89,l,0.10600039098793301,4,6,47.178333333333335,-122.18566666666666,15.25,1549062379.5699997,0.45,,,0.83,137,1,10,4,3,n,n
61752972,3166763,3115198,0.38,l,0.0945484968008985,4,6,46.251666666666665,-122.633,13.25,1627942850.7699986,0.5,,,1.79,184,1,14,6,2,n,n
61736792,3166303,3114563,0.72,l,0.04329900430232447,3,4,46.45166666666667,-122.2455,2.61,1624137466.2999992,1.79,,,15.73,212,0.5,6,2,2,y,n
61763366,3167238,3115918,1.54,l,0.08160574008714994,9,17,47.498333333333335,-122.31733333333334,26.65,1628272087.9799995,0.31,,,0.69,41,1,31,13,6,n,n
61638916,3135043,3065893,1.35,l,0.1691517110103382,15,25,47.3335,-122.39766666666667,18.69,1591660082.2599983,0.43,,,0.55,82,1,41,16,16,n,n
61510891,3089198,2993523,0.48,l,0.07722373064141064,7,9,46.328,-122.21966666666667,13.16,1549486151.8400002,0.54,,,0.83,139,1,15,7,5,n,n
61511307,3089308,2993733,1.27,l,0.17523396390343648,15,22,46.467,-122.41783333333333,11.09,1549647068.0499992,0.3,,,1.12,92,1,37,15,10,n,n
61510661,3089113,2993373,1.19,l,0.12774320221199853,6,12,47.70933333333333,-123.24166666666666,0.32,1549237545.0499992,0.41,,,0.94,52,1,20,8,10,n,n
61511267,3089248,2993628,1.69,l,0.16454409281924653,6,13,48.343833333333336,-122.7845,25.29,1549644494.4500008,0.38,,,1.17,92,1,26,8,7,n,n
61511242,3089253,2993638,1.44,l,0.3417594130229147,7,15,48.346666666666664,-122.77716666666667,25.56,1549634800.8899994,0.46,,,1.2,93,1,24,9,9,n,n
61511472,3089333,2993773,0.11,l,0.06412148780588395,5,5,46.34866666666667,-122.23733333333334,10.05,1549672318.3400002,0.75,,,0.88,134,1,13,6,3,n,n
61535842,3101358,3013888,1.58,l,0.23901084437459474,8,18,43.365833333333335,-122.70183333333334,7.61,1563035196.6499996,0.48,,,20.76,66,0.5,25,9,10,y,n
61510676,3089118,2993383,1.19,l,0.19123868862815674,12,17,47.06433333333333,-122.26916666666666,64.7,1549244439.6099997,0.56,,,0.69,57,1,29,9,10,n,n
61511426,3089423,2993938,2.34,l,0.2580986762839137,23,49,47.96383333333333,-122.36983333333333,28.8,1549771834.08,0.29,,,0.45,59,1,46,18,24,n,n
61753047,3174283,3126083,0.99,l,0.28944035294866555,5,9,47.745666666666665,-122.39916666666667,4.84,1627951224.9899979,0.97,,,16.1,200,0.5,9,4,3,y,n
61603152,3124763,3050448,1.07,l,0.17196551457251696,3,4,47.604166666666664,-122.4385,-0.19,1587601968.6399994,0.73,,,1.47,116,1,16,8,4,n,n
61603217,3124793,3050498,1.08,l,0.170965278503858,6,8,48.315666666666665,-122.591,21.3,1587624705.3199997,0.35,,,0.49,121,1,14,5,1,n,n
61535632,3103428,3017358,1.2,l,0.17117783756495186,3,4,47.85066666666667,-122.0525,25.76,1562959237.37,0.32,,,0.76,114,1,13,6,6,n,n
61593582,3121468,3045998,0.98,l,0.18673937334302226,3,4,47.667,-122.33583333333333,12.67,1586100806.4799995,0.3,,,0.81,96,1,19,8,4,n,n
61511137,3089293,2993703,1.03,l,0.11851190080612001,7,10,47.45133333333333,-122.32083333333334,25.52,1549577220.6699982,0.65,,,1.11,114,1,24,10,5,n,n
61626127,3129298,3056958,0.46,l,0.061032676206565384,3,5,47.785666666666664,-122.8435,19,1591275243.3400002,1.18,,,0.97,228,0.75,9,4,4,n,n
61510686,3089123,2993393,1.4000000000000001,l,0.1338495721455959,8,14,47.61416666666667,-122.33883333333333,24.33,1549277636.3099995,0.57,,,0.85,125,1,23,9,8,n,n
61510691,3089128,2993403,0.71,l,0.23452961371280612,11,14,46.2685,-122.0585,9.2,1549292060.6699982,0.33,,,0.74,106,1,21,6,11,n,n
61510801,3089163,2993463,1.31,l,0.20755825572381048,7,16,47.60016666666667,-122.5635,19.66,1549448509.6399994,0.42,,,1.03,115,1,15,7,6,n,n
61511486,3089453,2994003,1.31,l,0.13577692996501445,13,21,47.43416666666667,-122.34633333333333,21.08,1549874326.2399998,0.4,,,0.92,68,1,29,7,14,n,n
61511476,3089463,2994023,1.1,l,0.01962568553029742,3,5,47.484,-122.23416666666667,4.59,1549861819.369999,0.53,,,18.56,134,0.5,12,6,2,y,n
61511446,3089408,2993918,1.25,l,0.12130905990926377,9,14,46.69466666666667,-122.40916666666666,11.95,1549820456.619999,1.49,,,6,208,0.5,19,10,1,n,n
61510881,3089213,2993553,0.63,l,0.23215314978916157,4,5,46.460166666666666,-122.24833333333333,16.94,1549483841.1399994,1.13,,,1.85,242,0.75,9,4,3,n,n
61511511,3089508,2994103,1.2,l,0.14824443500696138,8,13,47.3215,-122.34983333333334,23.05,1549919917,0.46,,,0.79,137,1,20,8,7,n,n
61511501,3089528,2994133,1.59,l,0.12712768316210532,18,35,47.32,-122.35616666666667,19.8,1549914964.579998,0.29,,,0.53,71,1,32,12,16,n,n
61511521,3089533,2994143,1.2,l,0.14602605474903196,9,14,47.3215,-122.35283333333334,18.08,1549926350.6599998,0.43,,,1.03,71,1,21,6,8,n,n
61511821,3135088,3065983,1.49,l,0.10558806296382006,19,32,47.438,-122.33466666666666,19.13,1550208847.75,0.3,,,0.8,51,1,33,10,17,n,n
61963576,3242713,3234023,1.26,l,0.02062371996662382,2,4,42.95666666666666,-122.12266666666666,3.94,1696269434.5499992,1.45,,,0.86,190,0.75,6,3,2,n,n
61511826,3089683,2994418,0.81,l,0.17347774681763511,5,8,46.05533333333333,-122.07783333333333,14.25,1550209393.4199982,1.52,,,2.03,319,0.75,12,5,2,n,n
61511686,3089563,2994193,1.16,l,0.09552103256741162,9,14,47.4345,-122.32816666666666,21.31,1550075345.7799988,0.47,,,0.9,89,1,22,8,6,n,n
61511636,3089568,2994203,0.9400000000000001,l,0.14746239383726384,3,6,46.030166666666666,-122.139,13.85,1550009155.5599995,0.9,,,2.71,179,0.5,15,8,2,n,n
61511736,3089593,2994258,1.1300000000000001,l,0.06870896993320996,3,4,48.648833333333336,-123.04966666666667,23.26,1550106389.48,1.09,,,1.51,198,0.75,7,3,3,n,n
61511756,3089623,2994303,1.16,l,0.177791500438493,5,8,47.5025,-122.199,4.29,1550160543.9300003,0.92,,,24.4,143,0.5,15,7,5,y,n
61511811,3089713,2994443,2.77,l,0.18332693288988722,30,65,47.28216666666667,-123.24883333333334,42.34,1550202552.0200005,0.33,,,0.67,39,1,54,16,40,n,n
61511801,3089723,2994463,1.36,l,0.06033849190460061,13,23,47.44016666666667,-122.3445,28.55,1550197358.3099995,0.5,,,0.73,64,1,34,15,8,n,n
61511806,3089728,2994473,1.35,l,0.1446249722983417,9,17,47.3685,-122.38266666666667,17.94,1550202270.5,0.52,,,1.2,119,1,23,7,12,n,n
61603377,3125048,3050908,1.32,l,0.12741001124755225,3,5,47.856833333333334,-122.05033333333333,23.7,1587663635.4099998,0.25,,,0.56,90,1,18,7,5,n,n
61512036,3089803,2994578,1.04,l,0.055145189625808666,4,8,47.77883333333333,-122.34633333333333,-0.37,1550499209.05,5.88,,,11.04,236,0.25,13,6,2,n,n
61512011,3089843,2994648,0.73,l,0.06226652576630576,11,14,46.4125,-122.29416666666667,9.16,1550445609.9399986,0.59,,,1.06,123,1,21,8,8,n,n
61512381,3090048,2995023,3,l,0.13144496475140421,8,19,44.98883333333333,-123.8375,43.99,1550862317.9500008,0.56,,,0.91,135,1,28,14,13,n,n
61512171,3089898,2994768,0.89,l,0.1869997680577462,2,4,47.63933333333333,-122.51133333333334,13.84,1550647826.9300003,2.01,,,3.6,319,0.5,8,4,3,n,n
61512206,3089883,2994728,1.82,l,0.10127937687950528,19,31,47.45,-122.32416666666667,22.93,1550682783.880001,0.62,,,0.81,67,1,36,12,21,n,n
61512196,3089888,2994738,1.56,l,0.09613876131721188,18,32,47.43683333333333,-122.33216666666667,19.68,1550677751.8799973,0.46,,,0.87,61,1,33,9,20,n,n
61512186,3089893,2994748,0.85,l,0.24719820898537148,3,5,47.6235,-122.502,4.63,1550665901.25,1.43,,,19.37,304,0.5,10,5,3,y,n
61512191,3089918,2994798,0.32,l,0.06052925659342695,3,4,46.4805,-122.28466666666667,8.21,1550672808.4799995,1,,,1.13,276,0.75,13,5,5,n,n
61533191,3101033,3013283,1.33,l,0.034038429018550254,3,5,47.7165,-122.66666666666667,19.74,1562212171.04,0.64,,,1.21,161,1,13,4,7,n,n
61511921,3089833,2994638,0.9400000000000001,d,0.0071535752116183016,4,4,42.915,-122.09266666666667,1.73,1550389098.5,0.99,,,0.78,178,1,10,4,4,n,n
61736732,3166283,3114543,0.59,l,0.15756437333719014,3,4,46.35933333333333,-122.28,-1.39,1624124496.88,2.99,,,5.27,242,0.5,7,3,3,n,n
61533211,3101043,3013308,0.79,l,0.19625293822181555,10,15,45.7465,-122.5315,17.04,1562227636.3199997,0.58,,,0.45,127,1,22,6,7,n,n
61512431,3091083,2996808,0.92,l,0.11714651779605578,5,9,47.4055,-122.64216666666667,15.33,1550926897.3000002,0.58,,,1.23,104,1,14,6,6,n,n
61512236,3089958,2994873,0.98,l,0.06951438824584733,4,5,47.476,-122.25216666666667,3.88,1550701154.2799988,1.45,,,25.92,154,0.5,14,5,7,y,n
61512241,3089963,2994883,1.48,l,0.3172605440442138,7,13,47.627833333333335,-122.5445,1.24,1550701869.790001,0.64,,,1.2,95,1,16,7,5,n,n
61512166,3135093,3065993,2.33,l,0.1999987259107212,30,61,47.59866666666667,-122.58583333333333,23.59,1550647451.869999,0.38,,,0.69,26,1,70,28,31,n,n
61512276,3135098,3066003,1.86,l,0.1133488290046969,24,48,47.43533333333333,-122.33883333333333,21.9,1550758884.6599998,0.32,,,0.52,48,1,48,19,21,n,n
61963316,3242723,3234038,1.45,l,0.16743627725541121,20,40,45.720333333333336,-122.48733333333334,17.55,1696128990.83,0.21,,,0.46,40,1,85,40,24,n,n
61512716,3090973,2996643,1.05,l,0.23624317985995313,14,20,46.4985,-122.3095,19.1,1551384277.6499996,0.37,,,0.77,67,1,32,7,17,n,n
61512596,3091213,2997053,1.33,l,0.09500013902549931,5,8,48.2925,-122.8545,26.27,1551154031.0599976,0.52,,,1.13,113,1,30,10,11,n,n
61512651,3091223,2997073,1.5,l,0.22152456244818097,12,20,46.480666666666664,-122.42816666666667,17.62,1551246077.7999992,0.35,,,0.98,84,1,32,13,11,n,n
61512771,3090663,2996123,0.3,l,0.20762373405394347,5,7,46.32383333333333,-122.2215,5.05,1551411249.5900002,0.54,,,0.72,137,1,9,3,6,n,n
61500258,3091228,2997083,0.3,d,0,1,1,46.468833333333336,-122.3905,18.18,1551246126.079998,1.06,,,1.78,242,0.75,7,4,2,n,n
61512391,3090913,2996553,2.41,l,0.12187608486351076,11,27,48.649,-123.11116666666666,20.5,1550865412.5100002,0.27,,,0.56,91,1,33,15,9,n,n
61512796,3090873,2996503,1.1400000000000001,l,0.2074532638614307,14,20,46.279833333333336,-122.54166666666667,18.6,1551437364.9699974,0.29,,,0.78,89,1,34,8,18,n,n
61512496,3090123,2995153,0.87,l,0.19484571778828097,8,11,46.349833333333336,-122.37266666666666,15.25,1551027441.0599976,0.81,,,0.58,236,1,14,5,4,n,n
61512761,3091058,2996778,2.57,l,0.09630627835638617,12,34,44.9955,-123.8515,45.35,1551400190.3500004,0.49,,,0.79,149,1,42,19,15,n,n
61536022,3101068,3013353,2.0300000000000002,l,0.26512633242388706,15,29,47.537333333333336,-122.76516666666667,25.58,1563114125.6599998,0.44,,,0.63,35,1,42,10,27,n,n
61536152,3101138,3013478,1.53,l,0.19685113189141257,17,32,46.255833333333335,-123.1395,19.66,1563186489.7999992,0.26,,,0.51,51,1,38,14,18,n,n
61536112,3101373,3013918,1.1500000000000001,l,0.10356054601799158,14,23,46.71033333333333,-122.2755,14.31,1563154692.7399979,0.33,,,2.14,112,0.75,31,11,13,n,n
61512781,3134738,3065298,1.28,l,0.18651281865049607,20,29,46.780833333333334,-122.1875,18.39,1551416762.2799988,0.32,,,1.05,91,1,41,14,18,n,n
61536017,3103448,3017393,1.58,l,0.07090934952903316,6,9,47.864666666666665,-122.05816666666666,29.38,1563113948.9699974,0.42,,,0.55,53,1,30,11,9,n,n
61512486,3090128,2995163,0.9,l,0.046357994339688124,3,4,48.60783333333333,-123.1165,9.09,1551008720.9399986,0.88,,,2.76,144,0.5,11,4,5,n,n
61512396,3090918,2996563,0.25,l,0.10041717625959967,3,4,46.4145,-122.24283333333334,18.13,1550866715.5900002,1.6,,,1.32,303,0.75,10,4,4,n,n
61512361,3090898,2996538,0.49,d,0.22847648175721358,5,5,48.63516666666666,-123.018,18.91,1550841708.0200005,1.19,,,2.45,111,0.75,13,6,1,n,n
61512376,3090908,2996548,0.26,d,0.057519236842058286,3,3,47.4965,-122.49666666666667,5.32,1550860724.4799995,1.3,,,8.31,340,0.5,5,2,1,y,n
61512971,3134743,3065308,1.37,l,0.11949901632211057,20,32,46.338,-122.23866666666666,11.66,1551669317.8799973,0.34,,,0.53,80,1,45,16,18,n,n
61512411,3090928,2996583,1.85,l,0.15265554104892032,25,43,47.099833333333336,-122.65233333333333,24.6,1550924005.709999,0.29,,,0.67,40,1,61,24,19,n,n
61512491,3091113,2996873,1.22,l,0.174173247387019,13,21,47.18233333333333,-122.196,14.78,1551022906.0699997,0.38,,,0.93,71,1,28,10,11,n,n
61733306,3158508,3102468,0.8300000000000001,l,0.06731400686172512,6,8,46.243,-122.34916666666666,-1.16,1621273324.7599983,0.59,,,13.47,239,0.5,11,2,8,y,n
61513006,3090563,2995933,1.21,l,0.055532596427354086,5,10,47.546,-122.72633333333333,50.32,1551729705.869999,1.26,,,0.76,206,0.75,11,5,3,n,n
61513051,3090698,2996178,1.31,l,0.08625720642312373,9,13,48.208666666666666,-122.43333333333334,29.3,1551771133.829998,0.57,,,1.34,132,1,26,11,8,n,n
61512811,3090653,2996103,0.44,l,0.20546088622106606,9,12,46.26166666666666,-122.05883333333334,8.27,1551461629.0699997,0.57,,,0.77,226,1,19,6,7,n,n
61227486,2627258,2427018,3.55,l,0.161,35,83,46.1963333,-124.0156667,37.97,1478098365.0699997,1.49,,,1.07,171,0.8,32,11,38,n,n
61513202,3090738,2996248,0.11,d,0.028212582281091025,3,3,47.561,-122.7475,22.29,1551820057.7299995,2.21,,,0.54,288,0.75,8,4,2,n,n
61512946,3090773,2996308,0.41000000000000003,d,0.21107476683308068,4,4,47.412333333333336,-122.8255,20.12,1551598074.6599998,1.94,,,1.68,192,0.75,8,4,1,n,n
61513056,3090703,2996188,1.6300000000000001,l,0.14393030417530706,11,21,48.214333333333336,-123.181,40.64,1551772110.61,0.59,,,0.69,60,1,26,7,13,n,n
61603642,3124913,3050683,1.58,l,0.10475122912740265,8,21,48.43833333333333,-123.21,21.17,1587690138.7700005,0.67,,,0.98,52,1,26,7,12,n,n
61512966,3090723,2996223,0.04,d,0.04697652999627455,3,3,47.5325,-122.685,17.98,1551661689.119999,2.35,,,1.43,329,0.75,6,3,1,n,n
61512986,3090753,2996273,0.9400000000000001,l,0.32499881191188806,3,5,47.59166666666667,-122.54016666666666,19.79,1551696502.0499992,1.11,,,1.49,304,0.75,9,4,4,n,n
61512866,3090828,2996413,1.24,l,0.0866034955941879,6,9,47.579,-122.45333333333333,21.79,1551498891.6000004,1.5,,,1.79,210,0.75,13,6,4,n,n
61513227,3090803,2996368,0.87,l,0.015054097892169549,2,4,47.43083333333333,-122.69483333333334,18.06,1551827654.7700005,0.46,,,0.67,152,1,15,6,6,n,n
61513247,3090848,2996443,0.32,l,0.062114025539131534,3,4,47.738166666666665,-122.852,19.35,1551880200.8099976,0.63,,,0.65,194,1,8,3,3,n,n
61594207,3123208,3048258,0.59,d,0.22767511011241126,4,4,47.40866666666667,-122.75433333333334,24.97,1586144624.3400002,2.66,,,2.09,182,0.75,12,4,3,n,n
61513327,3091048,2996753,0.58,l,0.12679993169755674,2,4,47.590666666666664,-122.53433333333334,18.8,1551955784.9699993,0.88,,,1.72,305,1,8,3,3,n,n
61963331,3242758,3234103,1.22,l,0.20954862062324686,15,27,45.718333333333334,-122.49133333333333,15.71,1696135191.6999989,0.3,,,1.03,41,1,73,36,16,n,n
61603907,3125113,3050998,3.17,l,0.1346961927461714,8,25,42.0625,-122.848,4.78,1587747279.4699993,0.38,,,1.43,115,1,21,6,10,n,n
61763506,3174358,3126208,0.73,l,0.21014252233248798,8,12,46.262166666666666,-122.05266666666667,10.5,1628289586.6499996,0.62,,,1.18,124,1,22,9,10,n,n
61512566,3091133,2996908,1.3800000000000001,l,0.04895129363273509,8,12,47.44166666666667,-122.3415,22.43,1551134073.4299998,0.46,,,0.98,71,1,27,12,9,n,n
61512571,3091138,2996918,1.3,l,0.16714843521849376,11,18,47.436,-122.34466666666667,18.42,1551136590.4199998,0.47,,,0.78,65,1,25,6,15,n,n
61513422,3091153,2996948,2.2800000000000002,l,0.18314527219374144,36,73,47.4835,-122.2905,14.67,1552056219.9399996,0.43,,,0.85,39,1,87,36,25,n,n
61763521,3174368,3126228,1.11,l,0.05250491181455175,4,6,47.49316666666667,-122.31833333333333,26.43,1628291025.039999,0.32,,,0.61,98,1,22,8,3,n,n
61513437,3091163,2996958,2.0100000000000002,l,0.16007929824145517,10,23,45.00783333333333,-123.675,7.95,1552060411.73,2.34,,,31.61,149,0.5,20,8,8,y,n
61513522,3091673,2997828,0.56,l,0.0688663604838251,5,7,44.14516666666667,-122.82866666666666,4.24,1552145040.8400002,0.33,,,2.55,129,0.5,11,5,3,n,n
61513407,3091168,2996968,0.06,l,0.07487925820709052,3,6,47.59,-122.8505,15.33,1552040663.2700005,0.58,,,0.76,147,1,7,3,3,n,n
61513417,3091178,2996983,0.33,l,0.11106524739008411,5,7,46.41916666666667,-122.253,20.67,1552054130.1999989,1.36,,,0.77,306,0.75,11,4,5,n,n
61513377,3091193,2997008,1.18,l,0.1023733939554905,11,19,47.2865,-122.29766666666667,22.77,1551986822.3899994,0.44,,,0.74,67,1,31,12,12,n,n
61632872,3130528,3058773,0.32,d,0.08199383317931086,3,3,47.75516666666667,-122.83466666666666,17.38,1592408358.3499985,1.11,,,1.44,219,0.75,8,4,1,n,n
61632667,3135028,3065863,2.16,l,0.17912032914454956,18,42,47.17883333333333,-123.04216666666666,41.98,1592353604.4699993,0.42,,,0.6,39,1,54,12,34,n,n
61513452,3091198,2997018,0.18,l,0.21078527739183578,6,7,46.453833333333336,-122.2705,16.18,1552069610.3999996,1.89,,,1.15,241,0.75,11,4,5,n,n
61513672,3091333,2997238,1.3,l,0.15086076979838414,8,17,47.899166666666666,-122.84283333333333,22.51,1552288340.709999,0.49,,,0.66,110,1,19,5,5,n,n
61513647,3091303,2997208,1.33,l,0.06914606923586075,9,15,48.55983333333333,-122.52616666666667,0.34,1552265584.7999992,0.62,,,1.46,151,1,26,9,4,n,n
61513677,3091343,2997258,0.58,l,0.03193869736072491,3,6,47.59883333333333,-122.68583333333333,14.02,1552292338.2199993,0.95,,,0.69,269,1,8,4,3,n,n
61513517,3091683,2997848,0.72,l,0.11030431990479511,3,6,47.627,-122.526,21.73,1552134062.9699974,1.49,,,2.25,300,0.75,9,4,3,n,n
61513687,3091353,2997273,0.64,l,0.07485769763378658,6,7,46.461,-122.39916666666667,17.7,1552310361.3899994,1.43,,,1.86,319,0.75,12,5,3,n,n
61513637,3091363,2997293,0.61,l,0.11905690601040653,3,7,47.525,-122.88916666666667,23.34,1552261870.8199997,1.6,,,1.09,247,0.75,10,5,3,n,n
61500288,3091308,2997218,1.16,l,0.05310676986247698,4,5,47.501333333333335,-122.16166666666666,3.85,1552265619.4299994,0.96,,,29.63,134,0.5,18,8,5,y,n
61513497,3091288,2997188,1.48,l,0.1610361885810101,9,18,47.2185,-123.20633333333333,18.67,1552122952.0599995,0.44,,,1.24,47,1,26,10,12,n,n
61513712,3091608,2997743,1.09,l,0.08226096514090059,3,6,47.586666666666666,-122.57283333333334,4.31,1552329591.42,2.25,,,34.03,157,0.5,11,5,4,y,n
61537297,3102113,3015178,1.84,l,0.13043683554008445,6,13,42.71333333333333,-122.461,15.38,1563559092.9699974,0.52,,,2.22,85,0.75,11,5,3,n,n
61514402,3092223,2998813,1.53,l,0.15062901462986433,7,17,47.768,-122.541,22.38,1552863713.0299988,0.51,,,1.33,81,1,23,8,8,n,n
61626417,3129753,3057613,1.09,l,0.18045399308257715,3,7,47.63883333333333,-122.69866666666667,47.32,1591324767.07,2.56,,,1.31,253,0.75,9,4,2,n,n
61514092,3091758,2997988,0.8,l,0.16418644891262468,6,10,47.7005,-122.4245,25.01,1552643191.23,0.58,,,1.56,103,1,17,5,7,n,n
61514047,3091783,2998038,0.24,l,0.10879199106344345,7,9,46.116,-122.10483333333333,11.46,1552596765.5100002,0.69,,,0.68,132,1,18,7,6,n,n
61513737,3091458,2997453,1.45,l,0.2426100117832759,10,21,47.574333333333335,-122.68233333333333,16.35,1552333607.92,0.57,,,0.55,64,1,24,7,8,n,n
61513897,3091593,2997713,1.31,l,0.30448057172064147,10,18,47.603833333333334,-122.3355,23.89,1552370977.6599998,0.53,,,0.93,87,1,23,11,6,n,n
61513997,3091708,2997888,1.33,l,0.08677430425252242,7,16,48.45,-123.38283333333334,16.33,1552546300.4399996,0.44,,,0.64,65,1,23,6,10,n,n
61514452,3091883,2998213,0.84,l,0.18184788464034457,7,10,46.0575,-122.70983333333334,18.67,1552888900.79,1.77,,,0.97,216,0.75,15,7,6,n,n
61513977,3091728,2997928,2.22,l,0.15420019908653315,5,12,42.53033333333333,-124.53066666666666,-0.53,1552518722.2599983,5.27,,,3.26,262,0.25,12,4,6,n,n
61514177,3091943,2998283,1.73,l,0.15409892632012157,11,21,48.4065,-122.675,23.63,1552698896.1399994,0.43,,,0.78,76,1,30,11,8,n,n
61514182,3091953,2998298,1.42,l,0.12443016035039278,7,15,44.084666666666664,-122.83433333333333,8.71,1552734430.369999,0.34,,,1.46,83,1,18,5,9,n,n
61514407,3091898,2998233,0.37,l,0.14614176613856467,9,13,46.343,-122.22683333333333,8.04,1552864119.9699993,0.64,,,0.85,125,1,19,8,10,n,n
61514437,3091988,2998358,0.9400000000000001,l,0.1737755265022637,11,15,46.076,-122.66316666666667,22.11,1552876130.0299988,1.24,,,0.81,207,0.75,20,7,7,n,n
61514466,3092138,2998658,1.54,l,0.14167188847447076,13,20,48.38033333333333,-122.24166666666666,15.68,1553059024.2299995,0.38,,,0.7,188,1,30,13,5,n,n
